9F3A0016-AE55-4288-829D-D55FD3AAC347,AmiBoardInfo2
CA9D8617-D652-403B-B6C5-BA47570116AD,TxtPei
94734718-0BBC-47FB-96A5-EE7A5AE6A2AD,Dhcp4Dxe
70E1A818-0BE1-4449-BFD4-9EF68C7F02A8,ReFlash
056BCA18-2F19-41EE-84EA-83746CB5069A,CrystalRidgeSMM
999BD818-7DF7-4A9A-A502-9B75033E6A0F,EsrtDxe
F962C719-6C1E-4A75-8629-38157622A906,AddressTranslationDxe
BDAD7D1A-4C48-4C75-B5BC-D002D17F6397,AhciRecovery
39E8CA1A-7A69-4A73-834A-D06381933286,UsbPei
654FE61A-2EDA-4749-A76A-56ED7ADE1CBE,CmosPei
2E6A521C-F697-402D-9774-98B2B7E140F3,PlatformType
87AB821C-79B8-4EF6-A913-21D22063F55F,AcpiPlatform
4E82091E-32A1-4689-8A00-CDE41ED63CDD,SioDxeInit
3C26C91F-4CEB-E798-59EC-05B15E9C5919,SlotDataUpdateDxeCooperCityRP
A062CF1F-8473-4AA3-8793-600BC4FFE9A8,CsmDxe
8434DA1F-5CEB-402E-A93C-038CBE0F3F0E,OA3_SMM
8F7F3D20-9823-42DD-9FF7-53DAC93EF407,CsrPseudoOffsetInitPeim
130D3E20-4D42-6951-E84B-C0ABB90CE1DD,SmbiosDataUpdateDxeCooperCityRP
69735520-DA83-444A-93DC-BDDD59E59182,Heci3Smm
7ECD9C20-68B9-4A6F-B515-D64FF500B109,FsRecovery
FF917E22-A228-448D-BDAA-68EFCCDDA5D3,TxtDxe
C56EDB22-3D78-4705-A222-BDD6BD154DA0,TpmClearOnRollbackSmm
0A66E322-3740-4CCE-AD62-BD172CECCA35,ScsiDisk
F59DAA23-D5D5-4D16-91FC-D03ABDC12FFF,UsbPortXhciAcpiDxe
71224824-6C22-45D7-9C1A-9E7CBFF18924,AST2500SECPeiInit
C1FBD624-27EA-40D1-AA48-94C3DC5C7E0D,SBPEI
86D70125-BAA3-4296-A62F-602BEBBB9081,DxeIpl
61422D26-81EC-47FF-B6CF-939EAEE73FBA,StatusCodeDxe
9826A826-004E-4197-B179-9F489AF1E3C9,SystemBoardInfo
B8C45127-8A9D-4362-B20A-6C0012CB1430,PlatformSecureVariableSmm
9F606D27-E218-4112-834B-8ABCE950B1FB,SmbiosRpTable
EB317729-1FAA-4931-BF83-31EDBDF61E99,ErrorControl
01F7EC2A-8F6E-4C51-94C2-DE0E1C223F73,RasAcpi
9A9A912B-5F53-4586-8820-704485A29D21,MePlatformReset
BB65942B-521F-4EC3-BAF9-A92540CF60D2,SataController
8253972C-9CE7-4539-87EC-A248A48084C7,AddressTranslationDsm
17A8A22C-8365-4540-9866-DAF6DABEABEF,McBankErrorInjection
9622E42C-8E38-4A08-9E8F-54F784652F6B,AcpiTableDxe
1BA0062E-C779-4582-8566-336AE8F78F09,Volume Top File
AB7ED12E-1D78-4635-AB87-23F00A911EC7,RomLayoutDxe
2700F72F-E0EA-4767-9A1E-D172F0704778,PeiSelStatusCode
295B1031-F0B5-44F4-A75E-1CD2145C4D18,BreakpointCallbackDxe
EE685731-CFF3-4EE7-9388-7E63FC5A59B0,PlatformInitPreMem
510FDE31-692D-4D86-8DB7-7F460C0A7B7E,PprVlsErrorLogListener
67820532-7613-4DD3-9ED7-3D9BE3A7DA63,Aint13
44640C32-33D7-4FB0-B1F9-6C7B232E994D,SpsPei
2688B232-9C02-4C12-BE1F-857C0FF2AAE3,TcgDxeplatform
0043A734-CB11-4274-B363-E165F958CB5F,MultiPch
838DCF34-907B-4D55-9A4B-A0EF7167B5F4,NvramPei
33FB3535-F15E-4C17-B303-5EB94595ECB6,SmmLockBox
B7EE4835-84CE-4B15-BF52-2D11574CE470,HardwareSignatureEntry
ACD28235-075B-48B5-98A1-DA04FCAF84F3,SiCpuInitDxe
46F73036-4FBE-F441-72B9-35A577FBD157,OpromUpdateDxeWilsonCitySMT
C9A6DE36-FDFF-4FAF-8343-85D9E3470F43,NvmeInt13
536DF136-BD96-4E1E-ADF5-6B637C139063,UuidDxe
DEF30E37-7AEC-4F69-91A2-CF099E2729F2,PciTableInit
09813137-B2A5-4462-8A2A-48F77ECA31BF,SmbiosDataUpdateDxeWilsonPointRP
F8273C37-5F4B-4993-A378-9D7F307D8BEB,StaticSkuDataDxeWilsonCityRP
E9312938-E56B-4614-A252-CF7D2F377E26,AmiTcgPlatformPeiBeforeMem
E2A74738-8934-48F5-8412-99E948C8DC1B,SmbiosDmiEdit
B13EDD38-684C-41ED-A305-D7B7E32497DF,Smbios
6A3DEF38-0A45-4107-A74E-ABF2B8EAED86,MemorySubClass
1FF21739-CF29-4345-9E8F-BDE713779B71,StaticSkuDataDxeWilsonCityModular
0EF53039-3A38-42D1-BCEC-CE966E87061A,PeiFrb
DF11893B-FAC7-4812-8DD7-F5DD56889040,PeiInterposerToSvidMap
4E385C3C-ACC8-4A84-89F5-A8BD7305288F,SlotDataUpdateDxeWilsonPointModular
ABBCE13D-E25A-4D9F-A1F9-2F7710786892,Platform
A2BCE73D-5B22-4FC7-80F5-F1A9D26ED758,WheaErrorInj2
16D0A23E-C09C-407D-A14A-AD058FDD0CA1,ACPI
5DFAE03E-9C19-4996-85BF-65297BD4137F,PlatformVTdSampleDxe
9029F23E-E1EE-40D1-9382-36DD61A63EAA,F81803PeiInit
35CE663F-292D-4763-80F5-05C933F6EA15,RequiredUefiVarPeim
8E199D3F-3A74-492B-8CB3-93D668D87D07,IsRecovery
FC1B7640-3466-4C06-B1CC-1C935394B5C2,PchSerialGpio
B219E140-DFFC-11E3-B956-0022681E6906,DnsDxe
93390241-7D4D-4986-8A06-D46C982F5ECD,CrystalRidgePeim
A8CEC941-CD87-4AB7-980C-4C77C33BF3BA,ImcErrorHandler
2D59F041-53A4-40D0-A6CD-844DC0DFEF17,SmmS3SaveState
55E76644-78A5-4A82-A900-7126A5798892,HeciInitDxe
B0ADDE44-2985-40FE-9484-1B08772931EE,WheaERST
A93A7745-FC4C-4435-8B60-B5BC3B7E9135,WheaLastBootError
F282DD45-CA7B-40EC-9618-99381C08F409,OpaPlatCfg
02B92D47-5227-4C18-9FF5-888550C395B9,MktmeLateInit
4983CB47-56FD-4341-88EC-F0C95B36DF12,IioCfgUpdateDxeWilsonPointRP
76864548-0261-410E-A8B4-01615BFA3E0A,FwKeyHobPei
BCEA6548-E204-4486-8F2A-36E13C7838CE,FpgaSocketSetup
B894C949-A1F8-41C1-A7C0-DF523AD91C15,MrcPlatformHooksPeim
CBC59C4A-383A-41EB-A8EE-4498AEA567E4,FlashDriver
ADD70A4D-1067-4FA3-A669-94C82877F106,TpmNvmeSupport
D7B10D4E-67E6-4C74-83E9-F9AF0ACC33CC,PchInitSmm
271B424E-A4CC-4E0E-90A2-7EA4841F12F3,ExportHiiDb
221F1D4F-034C-4BEA-B2BB-B7A9672B06D7,CrbSmm
22EA234F-E72A-11E4-91F9-28D2447C4829,HttpUtilitiesDxe
6626A54F-7E98-4145-8F8F-8DB70D3B04CE,PartialMirrorHandler
ADF0BA4F-4BF4-6191-9082-018D2A217BD9,OpromUpdateDxeCooperCityRP
BB1FBD4F-2E30-4793-9BED-74F672BC8FFE,PchResetRuntime
53BCC14F-C24F-434C-B294-8ED2D4CC1860,DataHubDxe
9B3ADA4F-AE56-4C24-8DEA-F03B7558AE50,PcdPeim
D6476950-2481-4CBB-8400-442542C766C8,ProcessorErrorHandler
E5DAFE50-10CB-41B5-9CB5-274E1CF1A8D7,Ip6BmcLanConfig
0FE9DA53-043D-4265-A94D-FD77FEDE2EB4,TcgPlatformSetupPeiPolicy
B0D6ED53-B844-43F5-BD2F-61095264E77E,PchSmiDispatcher
FEE0FC54-7A30-4EF6-A0A3-48375B586089,SetupConfigUpdateDxeWilsonCityModular
39045756-FCA3-49BD-8DAE-C7BAE8389AFF,Tcg2Dxe
80CF7257-87AB-47F9-A3FE-D50B76D89541,PcdDxe
447A1B58-8F3E-4658-ABAA-9E7B2280B90A,NvramSmm
95ECB758-627E-4A2E-B7B8-DC863EFE3425,AmiDeviceGuardApi
2C03C058-4305-7829-7E84-C7B3D6232F42,StaticSkuDataDxeWilsonCitySMT
87EBC658-4872-4FD0-8B97-2B6C7870E225,OpromUpdateDxeWilsonPointModular
25ACF158-DD61-4E64-9A49-55851E9A26C7,CsmBlockIo
63809859-F029-41C3-9F34-EEEB9EA787A5,IioInit
870E0F5A-1981-45F6-AE26-0391425CC46F,CpuCsrAccessSMM
0A602C5B-05A0-40C4-9181-EDCD891D0001,OememDxe
0A602C5B-05A0-40C4-9181-EDCD891D0002,OememSmi
0A602C5B-05A0-40C4-9181-EDCD891D0003,OememPei
9221315B-30BB-46B5-813E-1B1BF4712BD3,NVRAM external defaults
6B844C5B-6B75-42CA-8E8E-1CB94412B59B,TcgPeiplatform
0471BC5B-64BE-43BF-8FA1-435AF1161384,CrystalRidgeMeasurement
DACF705C-71DF-497D-AABE-10186B2E1DDE,Recovery
EF0E795C-749A-4B41-B994-7DDC6B594388,UsbOcUpdateDxeNeonCityEPRP
E8F6A75C-3CDA-4B00-9837-8CA2A1F34EAC,SpsDxe
97C81E5D-8FA0-486A-AAEA-0EFDF090FE4F,SerialIo
BD0ABB5D-A29F-4001-A3CA-98485EF7F224,AcpiSmmPlatform
E90A7B5E-37B2-43E4-B281-4C8E349045E9,ReFlashSmm
4FD1BC5E-0A53-4501-B913-56D362989E13,OPAPlatConfigSkt0
3D0F305F-3E1F-44A9-AFFA-FA01E561385A,SlotDataUpdateDxeWilsonCityRP
1BAD4160-CE02-4BDD-9D04-DCF7D7B72E0F,IioErrorHandler
DC4D8560-1795-4DF9-8DB7-B6F4A45DCFAC,SmbiosDataUpdateDxeWilsonCityRP
4C8BDF60-2085-4577-8A46-96CB180967BC,Tpm20Acpi
F799A761-2FC3-4240-92F1-FE457DC2FBBD,SpdPlatformInfoSmm
63EB1B62-10C9-4693-88AC-AE0999EA87F8,CpuFeaturesDxe
348C4D62-BFBD-4882-9ECE-C80BB1C4783B,HiiDatabase
E9DD7F62-25EC-4F9D-A4AB-AAD20BF59A10,StatusCodePei
5861D662-4CE8-F72D-B0E4-258B859BF9F5,UsbOcUpdateDxeWilsonCitySMT
0E8F7963-4DB2-1C86-254B-4FBA4175804E,StaticSkuDataDxeCooperCityRP
9D0CEA63-745B-417D-BBA4-E5193061C907,DxeFrb
6B85F263-F584-44F8-BB5D-F02C40795D8E,SmmTcgStorageSec
E2441B64-7EF4-41FE-B3A3-8CAA7F8D3017,PciPlatform
AE265864-CF5D-41A8-913D-71C155E76442,CpuIoPei
378D7B65-8DA9-4773-B6E4-A47826A833E1,PcRtc
378D7B65-8DA9-4773-B6E4-A47826A833E2,PcRtcSmm
A8499E65-A6F6-48B0-96DB-45C266030D83,SiInitPreMem
0A0E7366-BC46-4A90-9F77-0EA7A3B5CA3A,IioCfgUpdateDxeWilsonCityModular
CEF68C66-06AB-4FB3-A3ED-5FFA885B5725,SmbiosBoard
4A88EC66-0570-4AE2-BBBC-335A5C9BC287,CsrRegTableDxe
34CC6167-7AE7-403E-8AB2-23837F398A30,PlatformInfo
561BBF67-C6AF-4429-BFFB-40C57A5DDD36,OpromUpdateDxeWilsonPointRP
1A7E4468-2F55-4A56-903C-01265EB7622B,TcpDxe
6CE2026B-F558-419E-B5AA-081682879C1C,IioCfgUpdateDxeWilsonCityRP
50F6096D-7C98-4C78-9A1D-C5A1833B6A88,AmiTcgNvflagSample
7EB7126D-C45E-4BD0-9357-7F507C5C9CF9,RomLayoutPei
69E6DD6D-F09E-485F-9627-EB70E9CFC82A,BoardInitDxe
858EBE6F-360F-415B-B7DC-463AAEB03412,TcgLegacy
FE612B72-203C-47B1-8560-A66D946EB371,AMITSESetupData
AE587172-CC15-48E1-8BE0-29DDF05C6A1F,DxeSelStatusCode
AE587172-CC15-48E1-8BE1-29DDF05C6A1E,OemVtdRmrr
FC05A772-8D59-48D0-8CC7-A7B124BB5704,NCT7802YSECPeiInit
C8339973-A563-4561-B858-D8476F9DEFC4,Metronome
A210F973-229D-4F4D-AA37-9895E6C9EABA,DpcDxe
CCA91175-03E3-442A-B3B8-2E4A335C1DEA,AmiHsti
935D2F78-3A1F-4DE6-B28D-123A40DD2DEC,SmmGenericElog
59287178-59B2-49CA-BC63-532B12EA2C53,PchSmbusSmm
1C8B7F78-1699-40E6-AF33-9B995D16B043,PiSmmCommunicationPei
45055A79-B385-4705-A3AC-11CE99A1CB47,StaticSkuDataDxeNeonCityEPRP
6372357A-06D7-43EF-B55C-1964F3DD6916,DxeIpmiInitialize
27F4917B-A707-4AAD-9676-26DF168CBF0D,PchSpiSmm
628A497D-2BF6-4264-8741-069DBD3399D6,ConSplitter
D6A2CB7F-6A18-4E2F-B43B-9920A733700A,DxeCore
F099D67F-71AE-4C36-B2A3-DCEB0EB2B7D8,WatchdogTimer
AF29FB7F-EAB7-4211-9684-CE8D4A47A0C7,StaticSkuDataDxeWilsonPointRP
37A01080-2346-4A54-9900-D22B7B687C22,SmmPciRbIo
49BE1B80-A2DE-4328-98BA-B430CF4338CC,SetupConfigUpdateDxeWilsonPointModular
6B6FD380-2C55-42C6-98BF-CBBC5A9AA666,SocketSetup
0718AD81-F26A-4850-A6EC-F268E309D707,Tpm20PlatformDxe
8F4B8F82-9B91-4028-86E6-F4DB7D4C1DFF,Bds
7C04A583-9E3E-4F1C-AD65-E05268D0B4D1,FullShell
921CD783-3E22-4579-A71F-00D74197FCC8,HeciSmm
921CD783-3E22-4579-A71F-00D74197FCC9,SpsSmm
06D20D84-A032-4E25-969A-346D255E46D1,CpuCsrAccess
1A1E4886-9517-440E-9FDE-3BE44CEE2136,CpuDxe
BD446386-7F8A-4EE1-A014-8D3BAB92B4E9,EmulationPlatformInit
AB6CC986-8D03-400C-9FA3-96609C3B7BD3,AmiUsbInterface
64A11188-5B86-4F59-A702-73365896E65E,AcpiVTD
85D84289-7B42-4401-B83D-066F87E526C0,SmbiosDataUpdateDxeWilsonPointModular
3237418A-478C-4700-B59F-768E2CCBC726,CmosDxe
0C85DF8A-4212-4CC1-A4AA-1A7A36E8DA97,FpgaPlatformEarlyInit
FA20568B-548B-4B2B-81EF-1BA08D4A3CEC,BootScriptExecutorDxe
299D6F8B-2EC9-4E40-9EC6-DDAA7EBF5FD9,SiInit
00160F8D-2B35-4DF2-BBE0-B272A8D631F0,FirmwarePerformanceDxe
34989D8E-930A-4A95-AB04-2E6CFDFF6631,TcgPei
274F0C8F-9E57-41D8-9966-29CCD48D31C2,SmmAccess
4976228F-5EB2-41B8-9BB3-24F450BEBB5B,IioCfgUpdateDxeWilsonPointModular
2649998F-185F-4548-A646-145B2D7710B3,SmbiosDataUpdateDxeWilsonCityModular
C39B4C90-CB56-49BC-9534-012F69A1C2CC,UuidPeiInit
0C375A90-4C4C-4428-8EA0-531BE8959BF7,FlashDriverSmm
B7D19491-E55A-470D-8508-85A5DFA41974,SBDXE
76D5CF91-0C55-434E-97C2-D2825C82E610,OA3
687E0993-4326-D0EB-E8EA-43979249E8CD,SmbiosDataUpdateDxeWilsonCitySMT
D96A2393-8790-4BAA-9CEB-42533F016EE9,RegAccessSMM
529D3F93-E8E9-4E73-B1E1-BDF6A9D50113,ArpDxe
A1445693-5659-030E-C256-42A1868A6D9B,MktmeCoreInitPeim
36DFA593-EEB0-43EF-B326-C48D23869F35,StaticSkuDataDxeWilsonPointModular
57E56594-CE95-46AD-9531-3C49310CA7CE,Ofbd
AA7B4695-00B4-4468-AD92-99370AC031C5,LegacyRegion2
3FFCAE95-23CF-4967-94F5-16352F68E43B,PpmInitializeDxe
D4395796-6F4C-4C6B-B9D1-92DAA7199A84,AmiRedFishApi
67451698-1825-4AC5-999D-F350CC7D5D72,CryptoPPI
7ADBAD98-7FE1-4774-9260-747327435E6D,SpsAcpiHooks
99F03B99-98D8-49DD-A8D3-3219D0FFE41E,Mtftp6Dxe
7BB28B99-61BB-11D5-9A5D-0090273FC14D,Logo.bmp
0135229A-EBB5-4A21-957D-1D20057CF751,TCMPEI
0135229A-EBB5-4A21-957D-1D20057CF752,TCMDXE
2486829B-D3F3-47EC-827A-FC104907FC5C,SmmGenericSio
1D0CFB9B-EB00-43A6-819C-D218DF8DC4B4,BootMode
D965579C-7DF4-458D-A803-94D0808BC422,NCT7802YDxeInit
BBBE7D9C-4510-D620-74CB-2F812ABD0FC4,SetupConfigUpdateDxeCooperCityRP
95E3669D-34BE-4775-A651-7EA41B69D89E,Dhcp6Dxe
EDADEB9D-DDBA-48BD-9D22-C1C169C8C5C6,CpuMpPei
3B24F79D-91A0-46FF-BE29-458AE211FAC5,KbcEmul
21891A9E-763E-4377-8841-8D5C90D88C51,NetworkStackSetupScreen
54891A9E-763E-4377-8841-8D5C90D88CDE,TerminalSrc
E4F5789E-BD21-234F-234D-E43DE231CA00,SmbusSpdAccess
1FA1F39E-FEFF-4AAE-BD7B-38A070A3B609,PartitionDxe
6ABB0C9F-7462-4902-87B8-DA2546B14354,OpromUpdateDxeWilsonCityRP
968C1D9F-80C4-43B7-8CAE-668AA56C4E71,SmbiosPeim
4F1F379F-2A62-48BB-AC34-D3F135C6E2B7,PcatSingleSegmentPciCfg2Pei
A11D8F9F-2A52-40BC-9B82-BCCD7D281EEA,PchGpioUnlockSmm
3C1DE39F-D207-408A-AACC-731CFB7F1DD7,PciBus
04EAAAA1-29A1-11D7-8838-00500473D4EB,UsbRtSmm
87837AA2-EEB7-434E-9EAC-9D49639E72A2,OtaShellCommands
3B0673A3-5197-454C-BA76-E2D0C8C48EFD,GenericElog
5E9CABA3-F2B1-497A-ADAC-24F575E9CDE9,TcgDxe
CEF5B9A3-476D-497F-9FDC-E98143E0422C,NVAR store
D71C8BA4-4AF2-4D0D-B1BA-F2409F0C20D3,UncoreInitPeim
0693BAA5-35D0-4360-83F6-1DF26D3C53CE,SiCpuInitPei
E052D8A6-224A-4C32-8D37-2E0AE162364D,PchSmbusDxe
F7FDE4A6-294C-493C-B50F-9734553BB757,CapsuleX64
129F6AA7-AB69-4CB8-AED1-40985001115E,SerialMuxControl
E21F35A8-42FF-4050-82D6-93F7CDFA7073,PiSmmCommunicationSmm
BE216BA8-38C4-4535-A6CA-5DCA5B43ADDF,SmiVariable
32FAFCA8-0374-49BD-A090-B4B4603A50D6,PpmInitializePei
2C0974A9-E7A3-4C45-B8B7-3A046E350A50,EnhancedMcaErrorLog
355FBDA9-4572-49BC-95B9-545E71DEF9F9,FpgaSmm
FE9AF6AA-17F9-4A67-B009-E37579385DE5,SiliconDataInitDxe
044310AB-77FD-402A-AF1A-87D4120E7329,FirmwarePerformanceSmm
6D6963AB-906D-4A65-A7CA-BD40E5D6AF2B,Udp4Dxe
62DC08AC-A651-4EE9-AF81-EAA9261E9780,S3NvramSave
62547EAC-2878-4342-BB6E-B60F1E0DD3F1,NCT7802YPeiInit
702100AD-3964-49CB-8511-E8627B384AD0,RASMiscDriver
2B4034AE-8566-412F-9CA5-67FD698FC261,TcoSmi
9AB047AF-C26E-4DBF-B468-27AC6536482E,TraceHubStatusCodeHandlerPei
24A44CAF-0BF2-4514-90C4-C794B3E778F5,MePolicyInitDxe
59AF16B0-661D-4865-A381-38DE68385D8D,OpalSecurity
C95F8AB0-1BC2-417C-8377-9815F578A9EE,UsbOcUpdateDxeWilsonPointRP
5255DFB0-0E7C-47DC-95A7-0B838DA09BB0,UpiPlatformHooksPeim
0C3178B2-A09D-4B6E-9A62-9A5EE50A0514,Eadr
001EE0B2-4F5B-59A9-6CDB-F893FBC4D029,UsbOcUpdateDxeCooperCityRP
5820EEB4-C135-4854-9D2A-AA9EFC4475E9,MeFwDowngrade
6B38F7B4-AD98-40E9-9093-ACA2B5A253C4,DiskIoDxe
634E8DB5-C432-43BE-A653-9CA2922CC458,Nvme
CD3BAFB6-50FB-4FE8-8E4E-AB74D2C1A600,EnglishDxe
2E3AB8B6-AC9D-4D70-A675-54F52FB22D66,AtaPassThru
DC3641B8-2FA8-4ED3-BC1F-F9962A03454B,Mtftp4Dxe
BC0B9FB8-97CF-4B17-9A9E-F574E62CBCC4,Ip4BmcLanConfig
64980BB9-7BA3-4CB0-AA83-FE396A7F6724,BoardInitPeim
BDCE85BB-FBAA-4F4E-9264-501A2C249581,S3SaveStateDxe
4A3602BC-1A05-4C82-99B4-588CD2A32CD5,LegacySredir
D912C7BC-F098-4367-92BA-E911083C7B0E,Udp6Dxe
7F8D35BD-0CE3-4654-B5D3-73FC4B38AABF,PlatformEarlyDxe
BC3245BD-B982-4F55-9F79-056AD7E987C5,AhciSmm
BC327DBD-B982-4F55-9F79-056AD7E987C5,SmiFlash
BBDB00BE-4C5C-7AD3-D34A-7A979492840D,SlotDataUpdateDxeWilsonCitySMT
961C19BE-D1AC-4BA7-87AF-4AE0F09DF2A6,TrEEPei
DE5FC8BF-06ED-4DC5-BA9D-29F711699A85,TraceHubStatusCodeHandlerRuntimeDxe
39D1EDC0-C9ED-4663-90DB-7457FF0548C5,AmiErrorLogListener
54DBBDC2-E90B-441C-B0FE-F81F6C8CA544,NCT7802YSECDxeInit
0167CCC4-D0F7-4F21-A3EF-9E64B7CDCE8B,ScsiBus
0393D0C4-6B0C-4B96-B4C3-8C7EB718F348,CsrPseudoOffsetInitSmm
B601F8C4-43B7-4784-95B1-F4226CB40CEE,RuntimeDxe
7474A4C6-7F30-4DE1-BC68-DA5EFE615B52,SmbiosDataUpdateDxeNeonCityEPRP
2C6CACC6-6C3C-4AA7-B2DE-384DAE2B0352,RegAccessPeim
2AD511C7-1B60-4002-841D-2998DDC138EE,CryptoSMM
025BBFC7-E6A9-4B8B-82AD-6815A1AEAF4A,MnpDxe
47682CC8-E9FC-42A4-95CC-3259A500CC88,UsbOcUpdateDxeWilsonCityModular
7934B6C8-4090-C8BD-48F5-3C8F1F0E84DA,IioCfgUpdateDxeWilsonCitySMT
16271FCA-55D9-4A33-93FC-5A3EB128DEB6,CRBDxe
DB08F6CA-3048-4CD8-9B1F-20BED33ECFE7,StatusCodeSmm
5BEDB5CC-D830-4EB2-8742-2D4CC9B54F2C,Ip6Dxe
E94F54CD-81EB-47ED-AEC3-856F5DC157A9,PiSmmCore
9B680FCE-AD6B-4F3A-B60B-F59899003443,DevicePathDxe
543323CE-9F0C-4DDF-A33C-BC3B3A5AC227,SmmBmcElog
94D6C0CF-4D46-7C43-C926-F28A46E9AE83,SetupConfigUpdateDxeWilsonCitySMT
13AC6DD0-73D0-11D4-B06B-00AA00BD6DE7,EbcDxe
7942EDD0-C023-4357-93ED-F6626D711E9E,PeiIpmiInitialize
8EEF9AD2-463E-425F-A4FE-2F6783D6F97E,GenericSio
54B6C2D3-79A9-400C-A3F6-D737CBEC6368,IioPlatformHooksPeim
291E46D4-CA63-4D33-9857-1397C9AD7C0D,LegacySmmSredir
9B3F28D5-10A6-46C8-BA72-BD40B847A71A,AmiTcgPlatformPeiAfterMem
B12BF2D5-05A7-4CAC-8210-0FED4B3CD67D,AmiCpuPeiPreMem
987555D6-595D-4CFA-B895-59B89368BD4D,IntelVTdDxe
FDF7DAD6-E450-4150-AD6A-E4F4B5767424,SetupConfigUpdateDxeWilsonCityRP
899407D7-99FE-43D8-9A21-79EC328CAC21,Setup
F34F24D7-7531-4B83-9116-BD03FCF99878,SyscfgSyncDxe
196CA3D8-9A5A-4735-B328-8FFC1D93D188,TcgPlatformSetupPolicy
850CBAD8-5CF2-4B46-8FF6-ACED339EDDB0,HeciControlPei
A47EE2D8-F60E-42FD-8E58-7BD65EE4C29B,CpuIo2Smm
C779F6D8-7113-4AA1-9648-EB1633C7D53B,CapsulePei
4C006CD9-19BA-4617-8483-609194A1ACFC,UsbInt13
E5E2C9D9-5BF5-497E-8860-94F81A09ADE0,NvmeSmm
A29C22DA-2EE0-4A36-A4E5-CCBCEAD1DB8F,SlotDataUpdateDxeWilsonPointRP
B95E9FDA-26DE-48D2-8807-1F9107AC5E3A,UefiPxeBcDxe
2FA2A6DA-11D5-4DC3-999A-749648B03C56,PiSmmIpl
90CB75DB-71FC-489D-AACF-943477EC7212,SmartTimer
1B08A1DB-F91A-4FA1-A911-255C417F1CF7,ServerMgmtSetup
171F43DC-C4D9-47A6-9641-65DDCDD5AA30,UsbRtDxe
43E7ABDD-E352-4CFB-A230-4CDC1D350E5C,GraphicsConsole
B1DA0ADF-4F77-4070-A88E-BFFE1C60529A,AMITSE
A284AFE0-EDFB-42EE-AB2A-FFBBA24AEC56,BzmDxe
2C181BE1-8BAC-4433-873C-E5074CB5A723,UbaConfigDatabasePei
226D28E1-7672-48D5-ADDC-E5F91F398A3E,SetupConfigUpdateDxeWilsonPointRP
12C67BE1-AD2E-4F13-A95F-6EDC2C4392DE,MePolicyInitPei
FD93F9E1-3C73-46E0-B7B8-2BBA3F718F6C,TcgSmm
073018E2-4A0A-3D61-8EA7-B08321C9364B,IioCfgUpdateDxeCooperCityRP
A29A63E3-E4E7-495F-8A6A-07738300CBB3,AmiTcgPlatformDxe
56D60EE4-5CCF-485C-BBBB-FEDAE2B24146,RegAccessDxe
5AAB83E5-F027-4CA7-BFD0-16358CC9E453,WdtDxe
F3331DE6-4A55-44E4-B767-7453F7A1A021,MicrocodeUpdate
FC510EE7-FFDC-11D4-BD41-0080C73C8881,DXE apriori file
A19B1FE7-C1BC-49F8-875F-54A5D542443F,CpuIo2Dxe
C10194E7-DEB2-4AF4-9EEE-BFFDE4D7D4C7,TimestampDxe
